exp_id,channel_id,mode,f_target_hz,f_peakcount_hz,delta_f_over_f_target_pct,N_decay,valid,note
TB_07+13_MidTop_RA,ch_01,planar_rotation,0.3564999997615814,0.319945637063059,-10.253678183161034,206.031652712211,False,invalid: method_disagreement
TB_07+13_MidTop_RA,ch_02,planar_rotation,0.3564999997615814,0.32000045259732524,-10.238302156708611,202.79402666437628,False,invalid: method_disagreement
TB_07+13_MidTop_RA,ch_03,planar_rotation,0.3564999997615814,0.35840009175042353,0.5329851304664369,210.59232868916098,True,quantitative
TB_07+13_MidTop_RA,ch_04,planar_rotation,0.3564999997615814,0.358400207967694,0.5330177299813181,209.72220131474288,True,quantitative
TB_07+13_MidTop_RA,ch_05,planar_rotation,0.3564999997615814,0.31767725207825126,-10.889971306954804,106.49724492877722,True,quantitative
TB_07+13_MidTop_RA,ch_06,planar_rotation,0.3564999997615814,0.3176519170293193,-10.897077912550577,106.53207497875393,True,quantitative
TB_07+13_MidTop_RA,ch_07,planar_rotation,0.3564999997615814,0.34777366889628225,-2.4477786454796995,19.496093736961484,False,invalid: low_r_squared
TB_07+13_MidTop_RA,ch_08,planar_rotation,0.3564999997615814,0.3401403168317541,-4.588971371884509,20.958278485983612,False,invalid: poor_band_rejection
TB_07+13_MidTop_RA,ch_09,planar_rotation,0.3564999997615814,0.3165514593603105,-11.205761690880099,124.53115391671659,False,invalid: poor_band_rejection
TB_07+13_MidTop_RA,ch_10,planar_rotation,0.3564999997615814,0.316551919016145,-11.205632755162059,124.1481659669727,False,invalid: poor_band_rejection
TB_07+13_MidTop_RA,ch_11,planar_rotation,0.3564999997615814,0.3418511238355696,-4.10908160892248,24.230841533794997,True,quantitative
TB_07+13_MidTop_RA,ch_12,planar_rotation,0.3564999997615814,0.34133346572934425,-4.254287248914496,24.613793833538892,True,quantitative
TB_07+13_MidTop_RA,ch_13,planar_rotation,0.3564999997615814,0.31700356509135436,-11.078943813924635,135.77605515919626,False,invalid: poor_band_rejection
TB_07+13_MidTop_RA,ch_14,planar_rotation,0.3564999997615814,0.3169206603774339,-11.102198993160517,134.38356616012751,False,invalid: poor_band_rejection
TB_07+13_MidTop_RA,ch_15,planar_rotation,0.3564999997615814,0.3418290230675142,-4.1152809828552,25.344832733049987,True,quantitative
TB_07+13_MidTop_RA,ch_16,planar_rotation,0.3564999997615814,0.34232558139534885,-3.975993934281087,25.205583833143116,True,quantitative
TB_07+13_MidTop_RA,ch_17,planar_rotation,0.3564999997615814,0.3111875825781632,-12.710355459669584,111.4061073254943,False,invalid: poor_band_rejection
TB_07+13_MidTop_RA,ch_18,planar_rotation,0.3564999997615814,0.3110971972434824,-12.735708989751283,110.77938032591344,False,invalid: poor_band_rejection
TB_07+13_MidTop_RA,ch_19,planar_rotation,0.3564999997615814,0.6826637539679834,91.49053420042985,2.7851562481373535,False,fast-decay
TB_07+13_MidTop_RA,ch_20,planar_rotation,0.3564999997615814,0.34965850019813977,-1.9190742126275133,22.977530134633184,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_01,radial,0.28700000047683716,0.3161579918768473,10.159578868141283,164.24008397287724,True,quantitative
TB_07+13_MidTop_RR,ch_02,radial,0.28700000047683716,0.3162123105668667,10.178505240938907,164.60445917348267,True,quantitative
TB_07+13_MidTop_RR,ch_03,radial,0.28700000047683716,0.2875165307118949,0.17997569135873695,169.6775228419113,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_04,radial,0.28700000047683716,0.30117624382023994,4.9394576027350565,3.1390596352154017,False,fast-decay
TB_07+13_MidTop_RR,ch_05,radial,0.28700000047683716,0.31670199973320257,10.3491286435599,60.14661879993082,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_06,radial,0.28700000047683716,0.31665102085853347,10.331365969488683,60.06235559979081,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_07,radial,0.28700000047683716,0.27125816317534807,-5.484960723113157,4.596505907636881,False,fast-decay
TB_07+13_MidTop_RR,ch_08,radial,0.28700000047683716,0.3263747516492124,13.71942547280695,7.903721713131667,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_09,radial,0.28700000047683716,0.31729594625583574,10.556078651102185,21.048522634971143,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_10,radial,0.28700000047683716,0.31684947921467416,10.400515222384486,20.319829633760452,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_11,radial,0.28700000047683716,0.33368578894790957,16.266825224218167,15.246875025331974,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_12,radial,0.28700000047683716,0.33368578894790957,16.266825224218167,14.714375224447252,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_13,radial,0.28700000047683716,0.3184212774151875,10.948180099702212,57.568095995646715,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_14,radial,0.28700000047683716,0.31842208211650613,10.948460483436461,57.82022549606562,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_15,radial,0.28700000047683716,0.334640662856225,16.599533902520943,18.610141930919884,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_16,radial,0.28700000047683716,0.3335506972043448,16.219754930371376,17.797357929569483,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_17,radial,0.28700000047683716,0.305022665051499,6.279674057393038,47.08579407823086,True,quantitative
TB_07+13_MidTop_RR,ch_18,radial,0.28700000047683716,0.30520733544030204,6.344019140492767,47.11392007827759,True,quantitative
TB_07+13_MidTop_RR,ch_19,radial,0.28700000047683716,0.301446394609773,5.033586797537925,32.42741255387664,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_20,radial,0.28700000047683716,0.3268092523330549,13.870819439051058,8.520312514156103,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_01,axial,0.3188999891281128,0.3162936435807259,-0.8172924541367141,186.41920719462635,False,invalid: method_disagreement
